gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180830115129_146434605.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180928152615_157293937.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180331100712_26240095.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181115124838_13734494.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180507091010_59991488.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180705101301_93029551.jpg,cizalla
gs://chatarr-vcm/cizalla/Bascula Pesaje_Camera1_Bascula Pesaje_20180912143844_25978176.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180529134927_404750070.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180606100905_1082710324.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180904161307_26421404.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180508102949_71892201.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181022120139_152592486.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180529144748_408250812.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180711101406_10869852.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180327105044_316183681.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181106124958_192430021.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180710140857_111345440.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180507091227_60127830.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180524115410_105766579.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180326155729_248191398.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180425143929_189873604.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180910093052_153643415.jpg,cizalla
gs://chatarr-vcm/cizalla/Bascula Pesaje_Camera1_Bascula Pesaje_20181001081539_3970849.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180418142339_193070373.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180531081735_557636064.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181109112349_521521.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180606101307_1082952281.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180914124358_105203750.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180508101659_71122136.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180810125857_62191390.jpg,cizalla
gs://chatarr-vcm/cizalla/Bascula Pesaje_Camera1_Bascula Pesaje_20180912082531_3586080.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180809113959_189549453.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180725131753_65576636.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180815130432_58998477.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180927091458_48621114.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180606140820_1097065102.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181115082934_362475681.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180523114500_18818042.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181113154324_215712259.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180426091729_256951321.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180911143004_257990758.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180904111907_8781872.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180926085813_24431601.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180412091908_7576286.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181004125743_28451760.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180830140229_154294615.jpg,cizalla
gs://chatarr-vcm/cizalla/Bascula Pesaje_Camera1_Bascula Pesaje_20181001161353_32663967.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180417111144_95148490.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180508173607_97469135.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180512082953_149287483.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180724121853_89132810.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180502173533_334607984.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180508123916_79659363.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180425082756_167581010.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181113083156_189824952.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180713093550_100725.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180910093412_153843212.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180823094639_86267071.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180426120608_267069758.jpg,cizalla
gs://chatarr-vcm/cizalla/Bascula Pesaje_Camera1_Bascula Pesaje_20180831172332_35415066.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180512102903_156436736.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180725133400_66543173.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180914095101_94826639.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180523100727_12964961.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180425112123_177988274.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180501104838_223797418.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180308123202_229269978.jpg,cizalla
gs://chatarr-vcm/cizalla/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181003093741_112386307.jpg,cizalla
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180413105212_99563282.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181010110812_98801049.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180822083311_45372716.jpg,mixto
gs://chatarr-vcm/mixto/Bascula Pesaje_Camera1_Bascula Pesaje_20180912093230_7604050.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180914092450_93255184.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180407091423_4742480.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181029101913_133679504.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180530085618_473562037.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180411092319_350871995.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181009122900_17249831.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180903121929_60305936.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180502145118_324753585.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180501100825_221384157.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180412093101_8289049.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180406152618_8346723.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181015150303_160978936.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180308113018_225566571.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180830111941_144526946.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180911091349_239016725.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180928082406_131966405.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180725091455_50999013.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180821092012_8083933.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180412081545_3773007.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181009130355_19344692.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181010140031_109139647.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180824151800_11935214.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180406131930_739197.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181011081814_174999677.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180830100451_140036523.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181008104543_13142356.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180811085239_48939020.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180523101852_13650384.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180821150153_28585080.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180606084026_1077393187.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180426084216_254837504.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180705095411_91899134.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180406153028_8596303.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180326163119_250220787.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180412152558_29585595.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181009094023_7133238.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180904082022_47852969.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180706084225_21314551.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181008104120_12878856.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180718133843_66858279.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180419100113_46282820.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180926105308_4474558.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180730081844_47258818.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180413090719_93270688.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180530132216_489519535.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180728085002_92656144.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180821091658_7890760.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180705154926_113213510.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180405104531_72119805.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180530114723_483826362.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180704102808_7536924.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180803141937_111775722.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180424120605_94273485.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180816165153_77041906.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180629135133_83372670.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180921134545_61868772.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180507154033_4138446.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181005093120_102466193.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181029094401_131568020.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181030082314_213120228.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180724082217_74937757.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180730113341_58955085.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180921081019_41743125.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180717110342_57200398.jpg,mixto
gs://chatarr-vcm/mixto/Bascula Pesaje_Camera1_Bascula Pesaje_20181018101456_11894443.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181022103805_147578369.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181026102358_272079135.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180904082306_48017087.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180411092953_351265631.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180413091408_93679559.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180402094748_190711122.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181026130408_281689368.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180511081816_62132829.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180411092612_351044545.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180705102939_94027103.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181002103929_29697323.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180723123408_3650812.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180829155243_74508637.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180406110419_24512676.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180921100129_48413292.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180417143637_107441848.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180823142942_16233546.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180818090701_221947925.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180530114302_483565314.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180412081948_4016751.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180426111034_263735217.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180815135459_62024570.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180731100540_39770925.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180904182315_34228981.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180606094247_1081133092.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180430125748_145148058.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180829120633_60939355.jpg,mixto
gs://chatarr-vcm/mixto/Bascula Pesaje_Camera1_Bascula Pesaje_20180925101006_7063432.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180604132718_921806881.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180815085336_43942505.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181010100238_94866738.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180718122546_62481505.jpg,mixto
gs://chatarr-vcm/mixto/Bascula Pesaje_Camera1_Bascula Pesaje_20181001103332_12243018.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181017102501_126872772.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180412081053_3481292.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180830122822_148647551.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180706141631_3218217.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180426083218_254240468.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180908095016_49489001.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181004134442_31271229.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180707100316_74421707.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180411104220_355612619.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180806082319_20834711.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181008084836_6115753.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180716124200_106670389.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181015102256_144173494.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180706095321_25570533.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180816092058_49987854.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181105153544_115974459.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180604150410_927618211.jpg,mixto
gs://chatarr-vcm/mixto/Bascula Pesaje_Camera1_Bascula Pesaje_20181001143152_26542202.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180526105658_135212006.jpg,mixto
gs://chatarr-vcm/mixto/Bascula Pesaje_Camera1_Bascula Pesaje_20181001102851_11962399.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181105153210_115761244.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181015122130_151287111.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180904112633_9227559.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180524133306_111703262.jpg,mixto
gs://chatarr-vcm/mixto/Bascula Pesaje_Camera1_Bascula Pesaje_20181018083627_5985280.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181101082734_83915560.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180731115144_46134541.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180630081721_149718303.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181010095454_94403490.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180605125217_1006105731.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181030171913_245278126.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180502144738_324533702.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180710112604_101573049.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180815145659_65745308.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180910135819_169689283.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180606094605_1081330842.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180911090953_238780686.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180406131905_713232.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180405120509_76897166.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181030112835_224240549.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180704134258_19226531.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181004132759_30268281.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181010095935_94684353.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180411114721_359513335.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181008104903_13342481.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181031083903_300465779.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180829134221_66687245.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180405105003_72391225.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180508134122_83384421.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181023155223_32591345.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180514143136_1497169.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180821081518_4190597.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180830082731_134197074.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180531120827_571487119.jpg,mixto
gs://chatarr-vcm/mixto/Bascula Pesaje_Camera1_Bascula Pesaje_20181001154841_31151423.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20180411093410_351522220.jpg,mixto
gs://chatarr-vcm/mixto/BASCULA PESAJE_Camera1_BASCULA PESAJE_20181002085156_23244407.jpg,mixto
